epoch,train_loss,val_loss,val_auc_roc,val_f1
1,13.263946688905055,1.1021700422827507,0.980891388107883,0.6621621621621622
2,3.017864696833552,0.7089336163419463,0.9875559720920546,0.8521739130434782
3,1.0512341791668869,0.9156503359378033,0.9856034572529417,0.8072289156626506
4,0.41639778398129407,0.17798025590869096,0.9815942934499635,0.9405684754521964
5,0.24918492157392355,0.18633762947641885,0.9829480370717485,0.9347258485639687
6,0.27082267072888055,0.15396683132992342,0.9866968655628449,0.9319371727748691
7,0.21127607878677698,0.17645226830903155,0.9879464750598771,0.9110512129380054
8,0.19626503559399625,0.12617773279690972,0.9878944079975007,0.9540816326530612
9,0.17122371057618638,0.1591756839860374,0.986072060814329,0.9382716049382716
10,0.16361659141827603,0.19264636665600568,0.9871915026554202,0.921832884097035
11,0.17075318048651122,0.14077157000652873,0.9859158596271997,0.9571788413098237
12,0.1698537135344683,0.2168095805995668,0.9852910548786837,0.9186602870813397
13,0.15229781324576055,0.14511459646746516,0.9872175361866085,0.9375
14,0.12287695844638713,0.12872680687667945,0.9875039050296783,0.9545454545454546
15,0.14347226147501901,0.13651530287909105,0.987920441528689,0.9536082474226805
16,0.11313606030782875,0.14020569438043123,0.9891179839633448,0.9504950495049505
17,0.12554362855319465,0.1364356103586033,0.9878683744663126,0.9543147208121827
18,0.13453421767858065,0.13602040192255607,0.9887014474643341,0.9514066496163683
19,0.12936436095541076,0.13335735144881675,0.9885192127460168,0.942643391521197
20,0.12072085843858671,0.13074132674955763,0.9885712798083932,0.9521410579345088
21,0.12167942839465579,0.1421129407983524,0.9880766427158179,0.9523809523809523
22,0.12110888131190928,0.15102916128167776,0.9873216703113611,0.9468354430379747
23,0.10415458825074744,0.15985532299293062,0.9878944079975008,0.9408740359897172
24,0.1194839204355067,0.1358102634750629,0.9895605539935437,0.9571788413098237
25,0.10044763139354027,0.13123064051615074,0.9896386545871082,0.9540816326530612
26,0.11035810854780126,0.18547004513675347,0.9851608872227429,0.9408866995073891
27,0.09198423555805063,0.16743707767678784,0.9884931792148287,0.9518987341772152
28,0.09898497213666536,0.14741509025826907,0.9883109444965116,0.9565217391304348
29,0.10902723358297835,0.1502026774665305,0.9901072581484953,0.9545454545454546
30,0.09958490145354702,0.15463933789158965,0.9899250234301781,0.9521410579345088
31,0.1174810808009411,0.15516510137240402,0.9890398833697802,0.9569620253164557
32,0.09474976445377177,0.15094715860434987,0.9886493804019577,0.9569620253164557
33,0.10395284265883228,0.16766040186541012,0.9874778714984901,0.9514066496163683
34,0.09471380416653119,0.1799021070051262,0.9890919504321567,0.949238578680203
35,0.10757181802598227,0.1668192809649134,0.9890398833697803,0.9569620253164557
36,0.08946940900605856,0.17015835289426973,0.9889617827762157,0.9567430025445293
37,0.09786078567635648,0.1766636472177477,0.9877902738727481,0.9487179487179487
38,0.08045332171307991,0.1795472922094632,0.9887535145267103,0.9593908629441624
39,0.09555460565856524,0.17008121599316767,0.9888576486514631,0.9569620253164557
40,0.08449199761511111,0.181062964852362,0.9884931792148287,0.9540816326530612
41,0.10109400412314856,0.1784766034968645,0.9893262522128502,0.9543147208121827
42,0.09501611537832234,0.18346657555174226,0.9893783192752265,0.9591836734693877
43,0.10003439995593258,0.17852889191915614,0.9891179839633447,0.9569620253164557
44,0.07483878058063019,0.18289129921714237,0.9892741851504738,0.9591836734693877
45,0.081217207171365,0.17712219131555265,0.9894303863376028,0.9567430025445293
46,0.08709783535878345,0.18657171484217264,0.9891700510257211,0.9538461538461539
47,0.09169968889226747,0.18306120473789633,0.9895865875247318,0.9518987341772152
48,0.08553759789816578,0.1907254909450645,0.9891960845569092,0.949238578680203
49,0.07243718416548847,0.20096457358802303,0.9893522857440383,0.949238578680203
50,0.0857118134486622,0.19802125745515625,0.9898729563678018,0.9518987341772152
51,0.08865228852694285,0.19678122546751042,0.989768822243049,0.9516539440203562
52,0.08859364320826954,0.19856457534674868,0.9898208893054254,0.9540816326530612
53,0.08095791288627768,0.1987885128644568,0.9897948557742372,0.9569620253164557
54,0.08763869854084654,0.20158967930687,0.9895345204623556,0.9545454545454546
55,0.07651078055508206,0.1972159742925634,0.9898989898989898,0.9565217391304348
56,0.08310686305108271,0.19837878779239523,0.9898729563678017,0.9543147208121827
57,0.08363191463404848,0.2009282354640443,0.989768822243049,0.9545454545454546
58,0.09115598266184026,0.1947330086690132,0.9898729563678017,0.9545454545454546
59,0.08973696179734306,0.19423398976365347,0.9900812246173071,0.9545454545454546
