epoch,train_loss,val_loss,val_auc_roc,val_f1
1,18.0860377258184,2.6565535985506497,0.9642375168690959,0.893719806763285
2,4.228361447094654,1.706739621152792,0.9690667090047895,0.9108433734939759
3,1.4853392675214885,0.6462024516211107,0.9668174962292609,0.9116945107398569
4,0.47411007342898115,0.4095569019420789,0.980074620941494,0.8593350383631714
5,0.31742531623767345,0.2424917729714742,0.9830382895398375,0.9351851851851852
6,0.3156958689380969,0.2823418852371665,0.9834352094414014,0.9186602870813397
7,0.28264434088249596,0.26351692263807097,0.9854330396126062,0.9466357308584686
8,0.29413298175347097,0.2032649561476249,0.9826942922918155,0.9441860465116279
9,0.25799353238271205,0.2057275427147173,0.9836469000555689,0.9471264367816092
10,0.25216348051112525,0.1719549339837753,0.9851022730279696,0.9372197309417041
11,0.1893295105166581,0.2555255660643944,0.985340424968908,0.9395348837209302
12,0.18598778916484848,0.26526739878150135,0.9783017120478421,0.9373549883990719
13,0.17578085402634983,0.24316659569740295,0.984281971898071,0.9422632794457275
14,0.17445967842501645,0.2603890100637308,0.979413087772221,0.9495412844036697
15,0.15875275592718804,0.2612070509662422,0.982191527083168,0.9373549883990719
16,0.1812451748956679,0.23828012424592787,0.980074620941494,0.9447004608294931
17,0.1521768579069449,0.26829141113333976,0.978301712047842,0.9497716894977168
18,0.18057416717768932,0.24501317374121684,0.9803392342092032,0.9452054794520548
19,0.14855818431444315,0.27118011528196245,0.9808419994178508,0.9495412844036697
20,0.14778122517793457,0.2929432455701037,0.9815564552406658,0.9471264367816092
21,0.13402848614721882,0.2714497782110881,0.9806567701304544,0.9497716894977168
22,0.13035886507357794,0.2663241368181144,0.9810801513587891,0.9476082004555809
23,0.1392425949761302,0.3550482489965641,0.9800216982879522,0.9270588235294117
24,0.13616942056473724,0.32468036253256005,0.9798100076737849,0.9373549883990719
25,0.12044295316980201,0.3312658288498194,0.980127543595036,0.9403669724770642
26,0.12917054110273188,0.34292143776726264,0.979757085020243,0.9373549883990719
27,0.1272382667639806,0.30294018962348884,0.9789103225635734,0.9430523917995444
28,0.11944603939939823,0.32234229805628556,0.9792543198115954,0.9457013574660633
29,0.11385452795336592,0.3342978874436365,0.9785927866423222,0.9382151029748284
30,0.11825396139554832,0.3415330992026541,0.9774814109179435,0.9430523917995444
31,0.11684431750398623,0.33326828558571064,0.9782620200576857,0.9430523917995444
32,0.11974648444210084,0.35802588107673305,0.9780635601069039,0.9382151029748284
33,0.108947091232225,0.3534439186601398,0.9779047921462782,0.9430523917995444
34,0.11713937492043312,0.35021900885308593,0.9782223280675293,0.9430523917995444
35,0.11020050175982166,0.3583914349930218,0.9782223280675293,0.9427917620137299
36,0.1002844668810769,0.3790672083447974,0.9770580296896086,0.9409090909090909
37,0.10701587662214831,0.39926243578800213,0.977640178878569,0.9308755760368663
