epoch,train_loss,val_loss,val_auc_roc,val_f1
1,0.4747632635491235,0.24770999069397265,0.9621943916473559,0.9308510638297872
2,0.3255784415772983,0.17340411933568808,0.9765407347618924,0.9451697127937336
3,0.23192580568851257,0.17098756077197882,0.979821386726378,0.9506493506493506
4,0.19207162683715626,0.6178500373632863,0.9743015596115291,0.757396449704142
5,0.22415309965762556,0.4080763146137962,0.9780248392220168,0.8381374722838137
6,0.17889686742303323,0.2185855287198837,0.9816179342307392,0.9306930693069307
7,0.1529258325772018,0.19278901485869518,0.9778946546202515,0.9326145552560647
8,0.153767935456518,0.168711664298406,0.9835707032572186,0.9581151832460733
9,0.13853069320701214,0.24965788925496432,0.9814877496289739,0.8973747016706444
10,0.14445647601114245,0.16010034084320068,0.9850287707969901,0.9540816326530612
11,0.165976880612422,0.18169411443747008,0.9821386726378004,0.935
12,0.15513852345091955,0.15921689974717224,0.9845080323899289,0.9538461538461539
13,0.13178667089692792,0.18664019003223914,0.9821907464785065,0.938337801608579
14,0.12520434661787383,0.18154122010589793,0.9840393678235739,0.9411764705882353
15,0.10686973916670801,0.2931128985320146,0.9814356757882677,0.8695652173913043
16,0.1407993474443044,0.33033300141015876,0.9863566537349963,0.8978622327790974
17,0.10818924912612657,0.37908254051581025,0.9857317676465228,0.8741418764302059
18,0.11523426784088417,0.17512912736632502,0.9867732444606452,0.9545454545454546
19,0.11506496569407838,0.23831786276199496,0.9894029734163042,0.9223300970873787
20,0.1372433310298591,0.1374776028096676,0.9878928320358269,0.9498680738786279
21,0.12189207408501178,0.1363281816817247,0.9888301611685371,0.9370277078085643
22,0.13259521202773464,0.12539854617072985,0.9872158721066472,0.9606299212598425
23,0.09061242905160298,0.19520529875388512,0.9844819954695758,0.9230769230769231
24,0.08422952624303955,0.1591295080187802,0.987970942796886,0.9551451187335093
25,0.1002816466937716,0.22669181492752755,0.9809930481422657,0.9193154034229829
26,0.08305949542899521,0.13462394748169643,0.9855755461244043,0.9608355091383812
27,0.06395682061034046,0.15303396662840477,0.9859400630093472,0.9585492227979274
28,0.06590349711620305,0.13859735445406002,0.9891686411331269,0.96875
29,0.06042585393166816,0.16866285286736316,0.987111724425235,0.9496021220159151
30,0.05677499187806127,0.16797713972986317,0.984534069310282,0.9526315789473684
31,0.04255746973307841,0.14344139053271368,0.9868253183013513,0.9540816326530612
32,0.04948867725360454,0.16321743872965902,0.986278542973937,0.9523809523809523
33,0.03588620960778956,0.1775905147123222,0.9863566537349963,0.9578947368421052
34,0.03832369565260502,0.16866979473091376,0.9863045798942902,0.9662337662337662
35,0.029414172934092656,0.18113668713844022,0.9863306168146432,0.9526315789473684
36,0.03400549405059606,0.16457939064667487,0.9867211706199391,0.9635416666666666
37,0.04734245354395208,0.22575800239260738,0.9860442106907594,0.9523809523809523
38,0.03284052241538955,0.18992512257626423,0.9859921368500534,0.9641025641025641
39,0.023043473012987713,0.19273305623433912,0.9859140260889941,0.9637305699481865
40,0.02060998196515245,0.1890585181737641,0.9866170229385268,0.9581151832460733
41,0.020385146492674033,0.20707203143347913,0.9854583799828156,0.9581151832460733
42,0.018238505956773857,0.20109239882843283,0.985171973858932,0.9562982005141388
43,0.02627989058489721,0.20096089262873507,0.9853151769208738,0.9587628865979382
44,0.02168951360021756,0.1998432799121544,0.9863306168146432,0.9583333333333334
45,0.0230940838453683,0.195963452977594,0.9863306168146432,0.9585492227979274
46,0.0200107172713615,0.20152083442259866,0.9854974353633452,0.961038961038961
47,0.015537876539272065,0.1999131558897296,0.9863826906553492,0.9583333333333334
48,0.01851896042294078,0.20581361497618042,0.9866430598588799,0.9583333333333334
49,0.02518329990086887,0.20379231822992622,0.987111724425235,0.9556135770234987
