epoch,train_loss,val_loss,val_auc_roc,val_f1
1,14.496911934443883,0.982574290524308,0.9861590790162218,0.7365269461077845
2,2.3355843801127403,0.3468736798928988,0.9817503924646782,0.955503512880562
3,1.1304151173823571,0.41779200892135404,0.9836211407639979,0.93
4,0.39188962636933644,0.24036370664369036,0.9870486656200942,0.9458128078817734
5,0.2937872205119656,0.17698388467901027,0.983490319204605,0.9514563106796117
6,0.22428412686045074,0.18880541237572637,0.9888016745159602,0.9516908212560387
7,0.17282746720831005,0.1897997700367481,0.9888278388278388,0.9493975903614458
8,0.1794694212208293,0.15309182156880313,0.9864992150706436,0.9539951573849879
9,0.16932919273647118,0.1555243737709064,0.9861329147043433,0.9594272076372315
10,0.15582073445678973,0.14450505144822484,0.9861852433281004,0.9505882352941176
11,0.1349852810974936,0.20923916190916386,0.9847331240188383,0.9575471698113207
12,0.16554722222689616,0.1942389281735254,0.9872318158032444,0.9598108747044918
13,0.14069653548091193,0.16809507983271033,0.9888278388278389,0.9565217391304348
14,0.10458345089715962,0.2144748863602917,0.9897435897435898,0.9512195121951219
15,0.12434394643832074,0.19990194278160253,0.9897959183673469,0.9516908212560387
16,0.1053963208200448,0.22422532979936266,0.9874280481423339,0.9516908212560387
17,0.11563725904941712,0.20177291327182992,0.9885400313971743,0.9592326139088729
18,0.12649408761086417,0.24696577762593874,0.9853741496598639,0.9550827423167849
19,0.1467720550676209,0.23175119901469982,0.9869701726844584,0.948905109489051
20,0.11944394470525108,0.2498799835828742,0.9889455782312926,0.9643705463182898
21,0.09358815224876875,0.2596537717797149,0.9859759288330716,0.9463414634146341
22,0.08983917618396084,0.22571384450958037,0.9884615384615384,0.9542168674698795
23,0.10380640533489617,0.28684271305190545,0.9862768184196756,0.9544364508393285
24,0.09347134121225634,0.27013678500840727,0.9877681841967556,0.9539951573849879
25,0.09231458194936953,0.26129128895319387,0.9875457875457876,0.9590361445783132
26,0.08581912468843238,0.26429641316868724,0.987781266352695,0.9594272076372315
27,0.0868127356373648,0.27652932284399867,0.9875327053898483,0.9542168674698795
28,0.09349890900431296,0.2782238068332215,0.9874542124542125,0.9542168674698795
29,0.07954813132736101,0.2962688397707937,0.9867608581894297,0.9542168674698795
30,0.09673985439963659,0.30875941015032227,0.9864992150706436,0.9514563106796117
31,0.09080794700513456,0.2871700624809119,0.9875327053898483,0.9617224880382775
32,0.07264896850143969,0.2914221184899081,0.9869701726844584,0.9567307692307693
33,0.06941541921949057,0.2952269159499198,0.9870879120879121,0.9567307692307693
34,0.09582311994240533,0.3087034895221362,0.9871140763997908,0.9542168674698795
35,0.09591378529534714,0.2967497071412464,0.9874542124542125,0.9542168674698795
36,0.08918010729928715,0.2897612431350773,0.9877158555729985,0.9567307692307693
37,0.07112011458452705,0.29379088947490134,0.9878990057561486,0.9567307692307693
38,0.08361290241737152,0.2881638949396662,0.9879382522239665,0.9567307692307693
39,0.06989560852733641,0.2902046463988462,0.9881606488749346,0.9567307692307693
40,0.09087803667679677,0.291332832385356,0.987781266352695,0.9542168674698795
41,0.07554230739595146,0.2881801549195258,0.9880036630036629,0.9542168674698795
42,0.0894772095982299,0.2923280686151814,0.9880298273155417,0.9567307692307693
43,0.0847134655528602,0.2880351433604329,0.9878728414442699,0.9567307692307693
44,0.07428576095235814,0.2946448128923993,0.9878597592883307,0.9567307692307693
