epoch,train_loss,val_loss,val_auc_roc,val_f1
1,0.2626279121150776,0.191827471439655,0.9735759658440071,0.9368421052631579
2,0.18996815459460628,0.15395842240048715,0.9862022284702696,0.9447236180904522
3,0.15764217762922755,0.16162177071405145,0.9863584296573987,0.9447236180904522
4,0.13930534841302705,0.1552384726058405,0.9860199937519525,0.9396984924623115
5,0.11994791513651001,0.15467161286729747,0.9871394355930437,0.945
6,0.09914248193405112,0.141810061965281,0.985473289597001,0.9473684210526315
7,0.10440425548170294,0.125626166154129,0.9874258044361136,0.955
8,0.08175021166704138,0.14931477184290998,0.9872435697177965,0.9432098765432099
9,0.08462180037583623,0.10980027197197509,0.9914349682390918,0.9625935162094763
10,0.09194528098617281,0.13270185200067666,0.9881547433093824,0.9523809523809523
11,0.07189836670473522,0.127657326705118,0.9899770904925543,0.9476309226932669
12,0.06618820402619181,0.10596787724017094,0.9924242424242424,0.9620253164556962
13,0.05682087334215033,0.1885023077985142,0.987009267937103,0.9411764705882353
14,0.062045652751943896,0.12445384002729462,0.9918775382692908,0.9601990049751243
15,0.056620466066714455,0.15129739131533335,0.9897688222430491,0.9601990049751243
16,0.05889299763984294,0.11131498096242118,0.9919296053316671,0.9567430025445293
17,0.04059071712224383,0.17242104186712262,0.9872435697177965,0.926829268292683
18,0.03753976069856435,0.14063452706725982,0.9901593252108716,0.96
19,0.03627563016584181,0.14178895516068643,0.9920858065187963,0.9533169533169533
20,0.030135800273214677,0.09994091433271443,0.9938300531084036,0.9698492462311558
21,0.023071979069179495,0.14736796774041766,0.9898729563678016,0.9484029484029484
22,0.0219159319578689,0.15485546504854797,0.9903936269915652,0.9535452322738386
23,0.021641209023073316,0.1415328967635175,0.9916953035509737,0.9701492537313433
24,0.017616945860565315,0.1398816317439993,0.9910704988024575,0.96
25,0.021384408371998186,0.132007129977305,0.9921639071123608,0.97
26,0.02058920474741988,0.1464720852762604,0.9914870353014683,0.9582309582309583
27,0.016752190214382217,0.1348889442048788,0.9922940747683016,0.9580246913580247
28,0.015613702042693538,0.15398802605683998,0.9914610017702801,0.9535452322738386
29,0.012835133751873307,0.1300963210502372,0.9922159741747371,0.9629629629629629
30,0.014773381228929348,0.13422414336309885,0.9921639071123607,0.9653465346534653
31,0.011990984202699964,0.12284871346044103,0.9929449130480058,0.972568578553616
32,0.013990821563923846,0.14105218039549072,0.9922680412371134,0.9603960396039604
33,0.010424183012813101,0.1381369815504653,0.9923461418306779,0.9582309582309583
34,0.01307061570934115,0.1309839533815438,0.9922680412371133,0.9580246913580247
35,0.012519502433192707,0.14336345436291034,0.9925804436113714,0.9558823529411765
36,0.01063962599051147,0.12824282956129396,0.9927366447985005,0.9603960396039604
37,0.013141105663653806,0.12271294778069065,0.9930490471727585,0.9651741293532339
38,0.00878792510567499,0.1285131989756897,0.9933354160158283,0.9629629629629629
39,0.010531857624003778,0.11877025412580294,0.9933093824846402,0.967741935483871
40,0.012120844182743671,0.14337537123195104,0.9928668124544413,0.9605911330049262
41,0.009748639972768819,0.12106388940656661,0.993283348953452,0.9701492537313433
42,0.01154787837746268,0.13610813467259783,0.9932573154222639,0.9605911330049262
43,0.012091232622600617,0.13421022362679372,0.9929449130480058,0.9653465346534653
44,0.008252513679861071,0.13443351670607975,0.9927106112673123,0.9653465346534653
45,0.01102298058626451,0.1360485508144288,0.9927626783296886,0.9582309582309583
46,0.00623659332097527,0.14603742807958042,0.9926845777361242,0.9582309582309583
47,0.007907158557660592,0.13692360834116138,0.9929188795168177,0.9605911330049262
48,0.007489120536923351,0.13471009051290123,0.9930750807039467,0.9653465346534653
49,0.005307174543731333,0.13359460328872677,0.9931792148286994,0.9653465346534653
50,0.009595996598066876,0.13951341332939102,0.9928928459856294,0.9582309582309583
